2021-11-30 15:38:43,782 [background-preinit] INFO  o.h.v.i.u.Version                                  - HV000001: Hibernate Validator 6.2.0.Final
2021-11-30 15:38:43,810 [main] INFO  c.o.p.O.OtpProjectApplicationTests                 - Starting OtpProjectApplicationTests using Java 17 on Divakar-021 with PID 18824 (started by Divakar_Verma in C:\Users\Divakar_Verma\Downloads\OTPProject\OTPProject)
2021-11-30 15:38:43,816 [main] INFO  c.o.p.O.OtpProjectApplicationTests                 - No active profile set, falling back to default profiles: default
2021-11-30 15:38:45,198 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2021-11-30 15:38:45,264 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Finished Spring Data repository scanning in 61 ms. Found 1 MongoDB repository interfaces.
2021-11-30 15:38:47,217 [main] INFO  o.m.d.cluster                                      - Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=cluster.rsfzu.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-q5pul7-shard-0'}
2021-11-30 15:38:48,309 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-00.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 15:38:48,373 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-01.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 15:38:48,374 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-02.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 15:38:49,145 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:4, serverValue:55800}] to cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,145 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:6, serverValue:53016}] to cluster-shard-00-02.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,145 [cluster-rtt-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:5, serverValue:53016}] to cluster-shard-00-02.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,145 [cluster-rtt-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:1, serverValue:55800}] to cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,145 [cluster-rtt-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:3, serverValue:53439}] to cluster-shard-00-00.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,145 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:2, serverValue:53439}] to cluster-shard-00-00.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,146 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-02.rsfzu.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=321776100, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-02.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=61a375607da9451352c84dc8, counter=3}, lastWriteDate=Tue Nov 30 15:38:47 IST 2021, lastUpdateTimeNanos=146838427486200}
2021-11-30 15:38:49,146 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-01.rsfzu.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=324462300, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-01.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000cf, setVersion=7, topologyVersion=TopologyVersion{processId=61a373f85ca8209f947ff45a, counter=6}, lastWriteDate=Tue Nov 30 15:38:47 IST 2021, lastUpdateTimeNanos=146838427486300}
2021-11-30 15:38:49,146 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-00.rsfzu.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=329865900, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-00.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=61a37295e59592ba49697b92, counter=4}, lastWriteDate=Tue Nov 30 15:38:47 IST 2021, lastUpdateTimeNanos=146838427620000}
2021-11-30 15:38:49,149 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Setting max election id to 7fffffff00000000000000cf from replica set primary cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,149 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Setting max set version to 7 from replica set primary cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:38:49,149 [cluster-ClusterId{value='61a5f82f6434731413d57f6c', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Discovered replica set primary cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:38:50,004 [main] INFO  o.s.b.a.e.w.EndpointLinksResolver                  - Exposing 1 endpoint(s) beneath base path '/actuator'
2021-11-30 15:38:51,826 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper         - Context refreshed
2021-11-30 15:38:51,851 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper         - Found 1 custom documentation plugin(s)
2021-11-30 15:38:51,863 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner               - Scanning for api listing references
2021-11-30 15:38:52,010 [main] INFO  c.o.p.O.OtpProjectApplicationTests                 - Started OtpProjectApplicationTests in 8.509 seconds (JVM running for 10.208)
2021-11-30 15:39:11,088 [background-preinit] INFO  o.h.v.i.u.Version                                  - HV000001: Hibernate Validator 6.2.0.Final
2021-11-30 15:39:11,125 [main] INFO  c.o.p.O.OtpProjectApplication                      - Starting OtpProjectApplication using Java 17 on Divakar-021 with PID 4464 (C:\Users\Divakar_Verma\Downloads\OTPProject\OTPProject\target\classes started by Divakar_Verma in C:\Users\Divakar_Verma\Downloads\OTPProject\OTPProject)
2021-11-30 15:39:11,128 [main] INFO  c.o.p.O.OtpProjectApplication                      - No active profile set, falling back to default profiles: default
2021-11-30 15:39:12,237 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2021-11-30 15:39:12,299 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Finished Spring Data repository scanning in 58 ms. Found 1 MongoDB repository interfaces.
2021-11-30 15:39:12,723 [main] INFO  o.s.b.w.e.t.TomcatWebServer                        - Tomcat initialized with port(s): 8080 (https)
2021-11-30 15:39:12,742 [main] INFO  o.a.c.h.Http11NioProtocol                          - Initializing ProtocolHandler ["https-jsse-nio-8080"]
2021-11-30 15:39:12,743 [main] INFO  o.a.c.c.StandardService                            - Starting service [Tomcat]
2021-11-30 15:39:12,744 [main] INFO  o.a.c.c.StandardEngine                             - Starting Servlet engine: [Apache Tomcat/9.0.55]
2021-11-30 15:39:12,830 [main] INFO  o.a.c.c.C.[.[.[/]                                  - Initializing Spring embedded WebApplicationContext
2021-11-30 15:39:12,830 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext     - Root WebApplicationContext: initialization completed in 1635 ms
2021-11-30 15:39:13,190 [main] INFO  o.m.d.cluster                                      - Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=cluster.rsfzu.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-q5pul7-shard-0'}
2021-11-30 15:39:13,206 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-00.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 15:39:13,271 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-01.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 15:39:13,275 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-02.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 15:39:13,778 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:4, serverValue:55839}] to cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,778 [cluster-rtt-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:1, serverValue:53447}] to cluster-shard-00-00.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,778 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:3, serverValue:53023}] to cluster-shard-00-02.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,778 [cluster-rtt-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:5, serverValue:55778}] to cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,778 [cluster-rtt-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:2, serverValue:53022}] to cluster-shard-00-02.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,778 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:6, serverValue:53447}] to cluster-shard-00-00.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,778 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-01.rsfzu.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=248167500, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-01.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000cf, setVersion=7, topologyVersion=TopologyVersion{processId=61a373f85ca8209f947ff45a, counter=6}, lastWriteDate=Tue Nov 30 15:39:12 IST 2021, lastUpdateTimeNanos=146863059997800}
2021-11-30 15:39:13,778 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-02.rsfzu.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=245946700, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-02.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=61a375607da9451352c84dc8, counter=3}, lastWriteDate=Tue Nov 30 15:39:12 IST 2021, lastUpdateTimeNanos=146863059997900}
2021-11-30 15:39:13,778 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-00.rsfzu.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=245167200, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-00.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=61a37295e59592ba49697b92, counter=4}, lastWriteDate=Tue Nov 30 15:39:12 IST 2021, lastUpdateTimeNanos=146863059997800}
2021-11-30 15:39:13,781 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Setting max election id to 7fffffff00000000000000cf from replica set primary cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,781 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Setting max set version to 7 from replica set primary cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:39:13,782 [cluster-ClusterId{value='61a5f849baf9921067971a96', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Discovered replica set primary cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 15:39:14,079 [main] INFO  o.s.b.a.e.w.EndpointLinksResolver                  - Exposing 1 endpoint(s) beneath base path '/actuator'
2021-11-30 15:39:14,811 [main] INFO  o.a.c.h.Http11NioProtocol                          - Starting ProtocolHandler ["https-jsse-nio-8080"]
2021-11-30 15:39:15,029 [main] INFO  o.s.b.w.e.t.TomcatWebServer                        - Tomcat started on port(s): 8080 (https) with context path ''
2021-11-30 15:39:15,037 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper         - Context refreshed
2021-11-30 15:39:15,053 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper         - Found 1 custom documentation plugin(s)
2021-11-30 15:39:15,059 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner               - Scanning for api listing references
2021-11-30 15:39:15,161 [main] INFO  c.o.p.O.OtpProjectApplication                      - Started OtpProjectApplication in 4.404 seconds (JVM running for 5.63)
2021-11-30 15:39:17,883 [RMI TCP Connection(3)-127.0.0.1] INFO  o.a.c.c.C.[.[.[/]                                  - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-11-30 15:39:17,883 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.DispatcherServlet                          - Initializing Servlet 'dispatcherServlet'
2021-11-30 15:39:17,886 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.DispatcherServlet                          - Completed initialization in 1 ms
2021-11-30 15:57:14,123 [https-jsse-nio-8080-exec-10] INFO  o.s.a.AbstractOpenApiResource                      - Init duration for springdoc-openapi is: 470 ms
2021-11-30 16:08:52,706 [background-preinit] INFO  o.h.v.i.u.Version                                  - HV000001: Hibernate Validator 6.2.0.Final
2021-11-30 16:08:52,770 [main] INFO  c.o.p.O.OtpProjectApplication                      - Starting OtpProjectApplication using Java 17 on Divakar-021 with PID 20192 (C:\Users\Divakar_Verma\Downloads\OTPProject\OTPProject\target\classes started by Divakar_Verma in C:\Users\Divakar_Verma\Downloads\OTPProject\OTPProject)
2021-11-30 16:08:52,774 [main] INFO  c.o.p.O.OtpProjectApplication                      - No active profile set, falling back to default profiles: default
2021-11-30 16:08:53,875 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2021-11-30 16:08:53,926 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Finished Spring Data repository scanning in 46 ms. Found 1 MongoDB repository interfaces.
2021-11-30 16:08:54,355 [main] INFO  o.s.b.w.e.t.TomcatWebServer                        - Tomcat initialized with port(s): 8080 (https)
2021-11-30 16:08:54,373 [main] INFO  o.a.c.h.Http11NioProtocol                          - Initializing ProtocolHandler ["https-jsse-nio-8080"]
2021-11-30 16:08:54,375 [main] INFO  o.a.c.c.StandardService                            - Starting service [Tomcat]
2021-11-30 16:08:54,377 [main] INFO  o.a.c.c.StandardEngine                             - Starting Servlet engine: [Apache Tomcat/9.0.55]
2021-11-30 16:08:54,464 [main] INFO  o.a.c.c.C.[.[.[/]                                  - Initializing Spring embedded WebApplicationContext
2021-11-30 16:08:54,464 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext     - Root WebApplicationContext: initialization completed in 1618 ms
2021-11-30 16:08:55,848 [main] INFO  o.m.d.cluster                                      - Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=cluster.rsfzu.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-q5pul7-shard-0'}
2021-11-30 16:08:56,870 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-00.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 16:08:56,903 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-01.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 16:08:56,908 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-srv-cluster.rsfzu.mongodb.net] INFO  o.m.d.cluster                                      - Adding discovered server cluster-shard-00-02.rsfzu.mongodb.net:27017 to client view of cluster
2021-11-30 16:08:57,505 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:3, serverValue:54217}] to cluster-shard-00-00.rsfzu.mongodb.net:27017
2021-11-30 16:08:57,505 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:6, serverValue:56676}] to cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 16:08:57,505 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:5, serverValue:53784}] to cluster-shard-00-02.rsfzu.mongodb.net:27017
2021-11-30 16:08:57,505 [cluster-rtt-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:2, serverValue:53784}] to cluster-shard-00-02.rsfzu.mongodb.net:27017
2021-11-30 16:08:57,505 [cluster-rtt-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:1, serverValue:54217}] to cluster-shard-00-00.rsfzu.mongodb.net:27017
2021-11-30 16:08:57,505 [cluster-rtt-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.connection                                   - Opened connection [connectionId{localValue:4, serverValue:56676}] to cluster-shard-00-01.rsfzu.mongodb.net:27017
2021-11-30 16:08:57,506 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-00.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-00.rsfzu.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=247215600, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-00.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=61a37295e59592ba49697b92, counter=4}, lastWriteDate=Tue Nov 30 16:08:56 IST 2021, lastUpdateTimeNanos=148646787573000}
2021-11-30 16:08:57,506 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-01.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-01.rsfzu.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=212721100, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-01.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000cf, setVersion=7, topologyVersion=TopologyVersion{processId=61a373f85ca8209f947ff45a, counter=6}, lastWriteDate=Tue Nov 30 16:08:56 IST 2021, lastUpdateTimeNanos=148646787573000}
2021-11-30 16:08:57,506 [cluster-ClusterId{value='61a5ff3ff0ddd65913a3774a', description='null'}-cluster-shard-00-02.rsfzu.mongodb.net:27017] INFO  o.m.d.cluster                                      - Monitor thread successfully connected to server with description ServerDescription{address=cluster-shard-00-02.rsfzu.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=207063700, setName='atlas-q5pul7-shard-0', canonicalAddress=cluster-shard-00-02.rsfzu.mongodb.net:27017, hosts=[cluster-shard-00-00.rsfzu.mongodb.net:27017, cluster-shard-00-01.rsfzu.mongodb.net:27017, cluster-shard-00-02.rsfzu.mongodb.net:27017], passives=[], arbiters=[], primary='cluster-shard-00-01.rsfzu.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=7, topologyVersion=TopologyVersion{processId=61a375607da9451352c84dc8, counter=3}, lastWriteDate=Tue Nov 30 16:08:56 IST 2021, lastUpdateTimeNanos=148646787573000}
